Time(s),TC9/u,B1V1/u,B2V1/u
8.07,5150.23842134007,5667.470387962935,5301.47389192806
8.08,5150.23842134007,5667.470387962934,5301.47389192806
8.09,5150.23842134007,5667.470387962934,5301.47389192806
8.1,5150.23842134007,5667.470387962935,5301.47389192806
8.11,5150.23842134007,5667.470387962934,5301.47389192806
8.120000000000001,5150.23842134007,5667.470387962934,5301.47389192806
8.13,5150.23842134007,5667.470387962935,5301.47389192806
8.14,5150.23842134007,5667.470387962934,5301.47389192806
8.15,5150.23842134007,5667.470387962934,5301.47389192806
8.16,5150.23842134007,5667.470387962934,5301.47389192806
8.17,5150.23842134007,5667.470387962934,5301.47389192806
8.18,5150.23842134007,5667.470387962934,5301.47389192806
8.19,5150.23842134007,5667.470387962934,5301.47389192806
8.2,5150.23842134007,5667.470387962934,5301.47389192806
8.21,5150.23842134007,5667.470387962934,5301.47389192806
8.22,5150.23842134007,5667.470387962934,5301.47389192806
8.23,5150.23842134007,5667.470387962934,5301.47389192806
8.24,5150.23842134007,5667.470387962934,5301.47389192806
8.25,5150.23842134007,5667.470387962934,5301.47389192806
8.26,5150.23842134007,5667.470387962934,5301.47389192806
8.27,5150.23842134007,5667.470387962934,5301.47389192806
8.28,5150.23842134007,5667.470387962934,5301.47389192806
8.290000000000001,5150.23842134007,5667.470387962934,5301.47389192806
8.3,5150.23842134007,5667.470387962934,5301.47389192806
8.31,5150.23842134007,5667.470387962934,5301.47389192806
8.32,5150.23842134007,5667.470387962934,5301.47389192806
8.33,5150.23842134007,5667.470387962934,5301.47389192806
8.34,5150.23842134007,5667.470387962934,5301.47389192806
8.35,5150.23842134007,5667.470387962934,5301.47389192806
8.36,5150.23842134007,5667.470387962934,5301.47389192806
8.370000000000001,5150.23842134007,5667.470387962934,5301.47389192806
8.38,5150.23842134007,5667.470387962934,5301.47389192806
8.39,5150.23842134007,5667.470387962935,5301.47389192806
8.4,5150.23842134007,5667.470387962934,5301.47389192806
8.41,5150.23842134007,5667.470387962934,5301.47389192806
8.42,5150.23842134007,5667.470387962935,5301.47389192806
8.43,5150.23842134007,5667.470387962934,5301.47389192806
8.44,5150.23842134007,5667.470387962934,5301.47389192806
8.45,5150.23842134007,5667.470387962935,5301.47389192806
8.46,5150.23842134007,5667.470387962934,5301.47389192806
8.47,5150.23842134007,5667.470387962934,5301.47389192806
8.48,5150.23842134007,5667.470387962934,5301.47389192806
8.49,5150.23842134007,5667.470387962934,5301.47389192806
8.5,5150.23842134007,5667.470387962934,5301.47389192806
8.51,5150.23842134007,5667.470387962934,5301.47389192806
8.52,5150.23842134007,5667.470387962934,5301.47389192806
8.53,5150.23842134007,5667.470387962934,5301.47389192806
8.540000000000001,5150.23842134007,5667.470387962934,5301.47389192806
8.55,5150.23842134007,5667.470387962934,5301.47389192806
8.56,5150.23842134007,5667.470387962934,5301.47389192806
8.57,5150.23842134007,5667.470387962934,5301.47389192806
8.58,5150.23842134007,5667.470387962934,5301.47389192806
8.59,5150.23842134007,5667.470387962934,5301.47389192806
8.6,5150.23842134007,5667.470387962934,5301.47389192806
8.61,5150.23842134007,5667.470387962934,5301.47389192806
8.620000000000001,5150.23842134007,5667.470387962935,5301.47389192806
8.63,5150.23842134007,5667.470387962934,5301.47389192806
8.64,5150.23842134007,5667.470387962934,5301.47389192806
8.65,5150.23842134007,5667.470387962934,5301.47389192806
8.66,5150.23842134007,5667.470387962934,5301.47389192806
8.67,5150.23842134007,5667.470387962934,5301.47389192806
8.68,5150.23842134007,5667.470387962934,5301.47389192806
8.69,5150.23842134007,5667.470387962934,5301.47389192806
8.700000000000001,5150.23842134007,5667.470387962934,5301.47389192806
8.71,5150.23842134007,5667.470387962934,5301.47389192806
8.72,5150.23842134007,5667.470387962934,5301.47389192806
8.73,5150.23842134007,5667.470387962934,5301.47389192806
8.74,5150.23842134007,5667.470387962934,5301.47389192806
8.75,5150.23842134007,5667.470387962934,5301.47389192806
8.76,5150.23842134007,5667.470387962935,5301.47389192806
8.77,5150.23842134007,5667.470387962934,5301.47389192806
8.78,5150.23842134007,5667.470387962934,5301.47389192806
8.790000000000001,5150.23842134007,5667.470387962935,5301.47389192806
8.8,5150.23842134007,5667.470387962934,5301.47389192806
8.81,5150.23842134007,5667.470387962934,5301.47389192806
8.82,5150.23842134007,5667.470387962935,5301.47389192806
8.83,5150.23842134007,5667.470387962934,5301.47389192806
8.84,5150.23842134007,5667.470387962934,5301.47389192806
8.85,5150.23842134007,5667.470387962934,5301.47389192806
8.86,5150.23842134007,5667.470387962934,5301.47389192806
8.870000000000001,5150.23842134007,5667.470387962934,5301.47389192806
8.88,5150.23842134007,5667.470387962934,5301.47389192806
8.89,5150.23842134007,5667.470387962934,5301.47389192806
8.9,5150.23842134007,5667.470387962934,5301.47389192806
8.91,5150.23842134007,5667.470387962934,5301.47389192806
8.92,5150.23842134007,5667.470387962934,5301.47389192806
8.93,5150.23842134007,5667.470387962935,5301.47389192806
8.94,5150.23842134007,5667.470387962934,5301.47389192806
8.950000000000001,5150.23842134007,5667.470387962934,5301.47389192806
8.96,5150.23842134007,5667.470387962935,5301.47389192806
8.97,5150.23842134007,5667.470387962934,5301.47389192806
8.98,5150.23842134007,5667.470387962934,5301.47389192806
8.99,5150.23842134007,5667.470387962934,5301.47389192806
9.0,5150.23842134007,5667.470387962934,5301.47389192806
9.01,5150.23842134007,5667.470387962934,5301.47389192806
9.02,5150.23842134007,5667.470387962934,5301.47389192806
9.03,5150.23842134007,5667.470387962934,5301.47389192806
9.040000000000001,5150.23842134007,5667.470387962934,5301.47389192806
9.05,5150.23842134007,5667.470387962934,5301.47389192806
9.06,5150.23842134007,5667.470387962934,5301.47389192806
9.07,5150.23842134007,5667.470387962934,5301.47389192806
9.08,5150.23842134007,5667.470387962934,5301.47389192806
9.09,5150.23842134007,5667.470387962934,5301.47389192806
9.1,5150.23842134007,5667.470387962935,5301.47389192806
9.11,5150.23842134007,5667.470387962934,5301.47389192806
9.120000000000001,5150.23842134007,5667.470387962934,5301.47389192806
9.13,5150.23842134007,5667.470387962934,5301.47389192806
9.14,5150.23842134007,5667.470387962933,5301.47389192806
9.15,5150.23842134007,5667.470387962934,5301.47389192806
9.16,5150.23842134007,5667.470387962934,5301.47389192806
9.17,5150.23842134007,5667.470387962934,5301.47389192806
9.18,5150.23842134007,5667.470387962935,5301.47389192806
9.19,5150.23842134007,5667.470387962934,5301.47389192806
9.200000000000001,5150.23842134007,5667.470387962934,5301.47389192806
9.21,5150.23842134007,5667.470387962935,5301.47389192806
9.22,5150.23842134007,5667.470387962934,5301.47389192806
9.23,5150.23842134007,5667.470387962934,5301.47389192806
9.24,5150.23842134007,5667.470387962935,5301.47389192806
9.25,5150.23842134007,5667.470387962934,5301.47389192806
9.26,5150.23842134007,5667.470387962934,5301.47389192806
9.27,5150.23842134007,5667.470387962934,5301.47389192806
9.28,5150.23842134007,5667.470387962934,5301.47389192806
9.290000000000001,5150.23842134007,5667.470387962934,5301.47389192806
9.3,5150.23842134007,5667.470387962934,5301.47389192806
9.31,5150.23842134007,5667.470387962934,5301.47389192806
9.32,5150.23842134007,5667.470387962934,5301.47389192806
9.33,5150.23842134007,5667.470387962934,5301.47389192806
9.34,5150.23842134007,5667.470387962934,5301.47389192806
9.35,5150.23842134007,5667.470387962934,5301.47389192806
9.36,5150.23842134007,5667.470387962934,5301.47389192806
9.370000000000001,5150.23842134007,5667.470387962934,5301.47389192806
9.38,5150.23842134007,5667.470387962934,5301.47389192806
9.39,5150.23842134007,5667.470387962934,5301.47389192806
9.4,5150.23842134007,5667.470387962934,5301.47389192806
9.41,5150.23842134007,5667.470387962934,5301.47389192806
9.42,5150.23842134007,5667.470387962934,5301.47389192806
9.43,5150.23842134007,5667.470387962934,5301.47389192806
9.44,5150.23842134007,5667.470387962935,5301.47389192806
9.450000000000001,5150.23842134007,5667.470387962934,5301.47389192806
9.46,5150.23842134007,5667.470387962934,5301.47389192806
9.47,5150.23842134007,5667.470387962934,5301.47389192806
9.48,5150.23842134007,5667.470387962934,5301.47389192806
9.49,5150.23842134007,5667.470387962934,5301.47389192806
9.5,5150.23842134007,5667.470387962934,5301.47389192806
9.51,5150.23842134007,5667.470387962934,5301.47389192806
9.52,5150.23842134007,5667.470387962934,5301.47389192806
9.53,5150.23842134007,5667.470387962934,5301.47389192806
9.540000000000001,5150.23842134007,5667.470387962934,5301.47389192806
9.55,5150.23842134007,5667.470387962934,5301.47389192806
9.56,5150.23842134007,5667.470387962934,5301.47389192806
9.57,5150.23842134007,5667.470387962934,5301.47389192806
9.58,5150.23842134007,5667.470387962934,5301.47389192806
9.59,5150.23842134007,5667.470387962934,5301.47389192806
9.6,5150.23842134007,5667.470387962934,5301.47389192806
9.61,5150.23842134007,5667.470387962934,5301.47389192806
9.620000000000001,5150.23842134007,5667.470387962933,5301.47389192806
9.63,5150.23842134007,5667.470387962934,5301.47389192806
9.64,5150.23842134007,5667.470387962934,5301.47389192806
9.65,5150.23842134007,5667.470387962934,5301.47389192806
9.66,5150.23842134007,5667.470387962934,5301.47389192806
9.67,5150.23842134007,5667.470387962934,5301.47389192806
9.68,5150.23842134007,5667.470387962934,5301.47389192806
9.69,5150.23842134007,5667.470387962934,5301.47389192806
9.700000000000001,5150.23842134007,5667.470387962934,5301.47389192806
9.71,5150.23842134007,5667.470387962934,5301.47389192806
9.72,5150.23842134007,5667.470387962934,5301.47389192806
9.73,5150.23842134007,5667.470387962934,5301.47389192806
9.74,5150.23842134007,5667.470387962934,5301.47389192806
9.75,5150.23842134007,5667.470387962934,5301.47389192806
9.76,5150.23842134007,5667.470387962934,5301.47389192806
9.77,5150.23842134007,5667.470387962934,5301.47389192806
9.78,5150.23842134007,5667.470387962934,5301.47389192806
9.790000000000001,5150.23842134007,5667.470387962934,5301.47389192806
9.8,5150.23842134007,5667.470387962934,5301.47389192806
9.81,5150.23842134007,5667.470387962934,5301.47389192806
9.82,5150.23842134007,5667.470387962934,5301.47389192806
9.83,5150.23842134007,5667.470387962934,5301.47389192806
9.84,5150.23842134007,5667.470387962934,5301.47389192806
9.85,5150.23842134007,5667.470387962934,5301.47389192806
9.86,5150.23842134007,5667.470387962935,5301.47389192806
9.870000000000001,5150.23842134007,5667.470387962934,5301.47389192806
9.88,5150.23842134007,5667.470387962934,5301.47389192806
9.89,5150.23842134007,5667.470387962934,5301.47389192806
9.9,5150.23842134007,5667.470387962934,5301.47389192806
9.91,5150.23842134007,5667.470387962934,5301.47389192806
9.92,5150.23842134007,5667.470387962935,5301.47389192806
9.93,5150.23842134007,5667.470387962934,5301.47389192806
9.94,5150.23842134007,5667.470387962934,5301.47389192806
9.950000000000001,5150.23842134007,5667.470387962934,5301.47389192806
9.96,5150.23842134007,5667.470387962933,5301.47389192806
9.97,5150.23842134007,5667.470387962933,5301.47389192806
9.98,5150.23842134007,5667.470387962933,5301.47389192806
9.99,5150.23842134007,5667.470387962934,5301.47389192806
10.0,5150.23842134007,5667.470387962934,5301.47389192806
10.0,5150.23842134007,5667.470387962934,5301.47389192806
10.01,4761.226133577287,5720.970304222016,5383.304503611178
10.02,4455.4894527651995,5780.374582955289,5441.860364698831
10.03,4215.2023132317945,5805.105497871076,5467.917407383207
10.04,4026.3538031670455,5816.189062653988,5479.603147728766
10.05,3877.9323678155793,5821.322435790664,5484.979753829947
10.06,3761.28372011158,5823.735208329518,5487.494559919175
10.07,3669.60621215858,5824.879423654873,5488.683231748039
10.08,3597.554236041896,5825.425252860386,5489.248971743019
10.09,3540.9265263595075,5825.686645646532,5489.519463272029
10.1,3496.4211887877836,5825.812140771077,5489.649178068033
10.11,3461.443170261698,5825.8724872557095,5489.711502208777
10.12,3433.9529443916317,5825.901533122701,5489.74148157883
10.13,3412.3475890546024,5825.915519597919,5489.755910566042
10.14,3395.367321894611,5825.922254564247,5489.762855634433
10.15,3382.0220439091586,5825.925496208716,5489.766196912675
10.16,3371.533607957163,5825.927054828615,5489.767802554011
10.17,3363.290445929619,5825.927802794367,5489.768572487506
10.18,3356.81190894565,5825.928160555689,5489.768940318346
10.19,3351.7202412925167,5825.928330730446,5489.76911494736
10.2,3347.7185539431853,5825.928410921387,5489.7691969738735
10.21,3344.5735133134604,5825.928448105906,5489.769234798977
10.22,3342.1017358607787,5825.928464862138,5489.769251672147
10.23,3340.1590952100055,5825.928472015106,5489.7692587306865
10.24,3338.6323183175464,5825.928474733781,5489.769261285289
10.25,3337.4323806561843,5825.928475469624,5489.7692618488445
10.26,3336.489315301797,5825.928475371974,5489.7692615948845
10.27,3335.7481332460247,5825.928474969042,5489.7692610590175
10.28,3335.165617053224,5825.9284744949655,5489.769260475599
10.29,3334.707800903695,5825.928474046423,5489.769259938772
10.3,3334.3479900875127,5825.928473657247,5489.76925947908
10.31,3334.0652044680583,5825.928473333698,5489.769259099563
10.32,3333.842955155435,5825.928473070876,5489.76925879249
10.33,3333.668283059108,5825.928472860199,5489.769258546907
10.34,3333.531003258891,5825.9284726926335,5489.769258351849
10.35,3333.4231111344825,5825.928472559982,5489.769258197557
10.36,3333.3383156256677,5825.928472455263,5489.769258075819
10.37,3333.2716724081524,5825.928472372738,5489.76925797991
10.38,3333.21929559595,5825.928472307773,5489.769257904423
10.39,3333.178131160036,5825.928472256662,5489.7692578450415
10.4,3333.145778851584,5825.9284722164675,5489.769257798345
10.41,3333.1203522463384,5825.928472184864,5489.7692577616335
10.42,3333.1003687494785,5825.928472160022,5489.769257732773
10.43,3333.0846631473,5825.928472140495,5489.769257710091
10.44,3333.072319665,5825.928472125146,5489.769257692261
10.45,3333.062618568948,5825.9284721130825,5489.769257678247
10.46,3333.054994199882,5825.928472103601,5489.769257667233
10.47,3333.0490019899976,5825.928472096149,5489.769257658578
10.48,3333.044292540732,5825.9284720902915,5489.769257651773
10.49,3333.040591249753,5825.9284720856895,5489.769257646427
10.5,3333.03768229923,5825.9284720820715,5489.769257642224
10.51,3333.035396071749,5825.928472079228,5489.769257638922
10.52,3333.033599260132,5825.928472076995,5489.769257636326
10.53,3333.0321870944513,5825.9284720752385,5489.769257634286
10.54,3333.031077233022,5825.928472073857,5489.769257632683
10.55,3333.030204961157,5825.928472072772,5489.769257631423
10.56,3333.0295194177306,5825.928472071921,5489.769257630432
10.57,3333.028980629529,5825.92847207125,5489.769257629654
10.58,3333.0285571804598,5825.928472070724,5489.769257629043
10.59,3333.0282243797155,5825.92847207031,5489.769257628562
10.6,3333.027962822085,5825.928472069984,5489.769257628183
10.61,3333.027757256456,5825.92847206976,5489.769257627927
10.62,3333.0275956965443,5825.928472069567,5489.7692576277
10.63,3333.0274687219853,5825.928472069407,5489.769257627514
10.64,3333.0273689290448,5825.928472069278,5489.769257627364
10.65,3333.0272904989165,5825.928472069175,5489.769257627244
10.66,3333.0272288584333,5825.928472069093,5489.769257627148
10.67,3333.0271804134136,5825.928472069028,5489.769257627073
10.68,3333.027142339086,5825.928472068978,5489.769257627015
10.69,3333.027112415382,5825.928472068938,5489.769257626968
10.7,3333.027088897487,5825.928472068906,5489.769257626931
10.71,3333.0270704140994,5825.928472068881,5489.769257626903
10.72,3333.0270558874768,5825.928472068862,5489.76925762688
10.73,3333.0270444705884,5825.9284720688465,5489.769257626862
10.74,3333.0270354977283,5825.928472068835,5489.769257626848
10.75,3333.0270284457006,5825.928472068825,5489.769257626837
10.76,3333.027022903311,5825.928472068818,5489.769257626828
10.77,3333.027018547388,5825.928472068812,5489.769257626822
10.78,3333.027015123943,5825.9284720688065,5489.769257626817
10.79,3333.0270124333597,5825.928472068804,5489.769257626812
10.8,3333.0270103187536,5825.928472068801,5489.769257626809
10.81,3333.027008656824,5825.928472068798,5489.769257626806
10.82,3333.027007350666,5825.9284720687965,5489.769257626805
10.83,3333.027006324119,5825.928472068796,5489.769257626803
10.84,3333.027005517327,5825.928472068795,5489.769257626801
10.85,3333.0270048832454,5825.928472068794,5489.7692576268
10.86,3333.0270043849027,5825.928472068793,5489.769257626799
10.87,3333.027003993241,5825.928472068792,5489.769257626799
10.88,3333.0270036854226,5825.928472068792,5489.769257626798
10.89,3333.0270034435,5825.928472068791,5489.769257626798
10.9,3333.0270032533654,5825.928472068791,5489.769257626797
10.91,3333.0270031039336,5825.928472068791,5489.769257626797
10.92,3333.0270029864905,5825.928472068791,5489.769257626797
10.93,3333.0270028941886,5825.92847206879,5489.769257626797
10.94,3333.0270028216464,5825.928472068791,5489.769257626797
10.95,3333.027002764633,5825.92847206879,5489.769257626797
10.96,3333.027002719825,5825.928472068791,5489.769257626797
10.97,3333.0270026846088,5825.92847206879,5489.769257626797
10.98,3333.0270026569306,5825.92847206879,5489.769257626796
10.99,3333.0270026351786,5825.92847206879,5489.769257626796
11.0,3333.0270026180824,5825.92847206879,5489.769257626796
11.01,3333.027002604647,5825.92847206879,5489.769257626796
11.02,3333.0270025940863,5825.92847206879,5489.769257626796
11.03,3333.0270025857867,5825.92847206879,5489.769257626796
11.04,3333.0270025792643,5825.92847206879,5489.769257626796
11.05,3333.027002574138,5825.92847206879,5489.769257626796
11.06,3333.0270025701097,5825.92847206879,5489.769257626796
11.07,3333.027002566943,5825.92847206879,5489.769257626796
11.08,3333.027002564454,5825.92847206879,5489.769257626796
11.09,3333.027002562498,5825.92847206879,5489.769257626796
11.1,3333.027002560961,5825.92847206879,5489.769257626796
11.11,3333.027002559753,5825.92847206879,5489.769257626796
11.120000000000001,3333.0270025588034,5825.92847206879,5489.769257626796
11.13,3333.0270025580576,5825.92847206879,5489.769257626796
11.14,3333.027002557471,5825.92847206879,5489.769257626796
11.15,3333.02700255701,5825.92847206879,5489.769257626796
11.16,3333.027002556648,5825.92847206879,5489.769257626796
11.17,3333.027002556363,5825.92847206879,5489.769257626796
11.18,3333.027002556139,5825.92847206879,5489.769257626796
11.19,3333.0270025559635,5825.92847206879,5489.769257626796
11.2,3333.0270025558248,5825.92847206879,5489.769257626796
11.21,3333.027002555716,5825.92847206879,5489.769257626796
11.22,3333.027002555631,5825.92847206879,5489.769257626796
11.23,3333.0270025555637,5825.92847206879,5489.769257626796
11.24,3333.027002555511,5825.92847206879,5489.769257626796
11.25,3333.027002555469,5825.92847206879,5489.769257626796
11.26,3333.0270025554364,5825.92847206879,5489.769257626796
11.27,3333.0270025554114,5825.92847206879,5489.769257626796
11.28,3333.0270025553914,5825.92847206879,5489.769257626796
11.29,3333.0270025553755,5825.92847206879,5489.769257626796
11.3,3333.0270025553627,5825.92847206879,5489.769257626796
11.31,3333.027002555353,5825.92847206879,5489.769257626796
11.32,3333.0270025553455,5825.92847206879,5489.769257626796
11.33,3333.02700255534,5825.92847206879,5489.769257626796
11.34,3333.027002555335,5825.92847206879,5489.769257626796
11.35,3333.0270025553314,5825.92847206879,5489.769257626796
11.36,3333.0270025553286,5825.92847206879,5489.769257626796
11.370000000000001,3333.0270025553264,5825.92847206879,5489.769257626796
11.38,3333.0270025553245,5825.92847206879,5489.769257626796
11.39,3333.027002555323,5825.92847206879,5489.769257626796
11.4,3333.027002555322,5825.92847206879,5489.769257626796
11.41,3333.027002555321,5825.92847206879,5489.769257626796
11.42,3333.02700255532,5825.92847206879,5489.769257626796
11.43,3333.0270025553195,5825.92847206879,5489.769257626796
11.44,3333.027002555319,5825.92847206879,5489.769257626796
11.45,3333.0270025553186,5825.92847206879,5489.769257626796
11.46,3333.027002555318,5825.92847206879,5489.769257626796
11.47,3333.027002555318,5825.92847206879,5489.769257626796
11.48,3333.027002555318,5825.92847206879,5489.769257626796
11.49,3333.027002555318,5825.92847206879,5489.769257626796
11.5,3333.027002555318,5825.92847206879,5489.769257626796
11.51,3333.027002555318,5825.92847206879,5489.769257626796
11.52,3333.027002555318,5825.92847206879,5489.769257626796
11.53,3333.027002555318,5825.92847206879,5489.769257626796
11.54,3333.027002555318,5825.92847206879,5489.769257626796
11.55,3333.027002555318,5825.92847206879,5489.769257626796
11.56,3333.027002555318,5825.92847206879,5489.769257626796
11.57,3333.027002555318,5825.92847206879,5489.769257626796
11.58,3333.027002555318,5825.92847206879,5489.769257626796
11.59,3333.027002555318,5825.92847206879,5489.769257626796
11.6,3333.027002555318,5825.92847206879,5489.769257626796
11.61,3333.027002555318,5825.92847206879,5489.769257626796
11.620000000000001,3333.027002555318,5825.92847206879,5489.769257626796
11.63,3333.027002555318,5825.92847206879,5489.769257626796
11.64,3333.027002555318,5825.92847206879,5489.769257626796
11.65,3333.027002555318,5825.92847206879,5489.769257626796
11.66,3333.027002555318,5825.92847206879,5489.769257626796
11.67,3333.027002555318,5825.92847206879,5489.769257626796
11.68,3333.027002555318,5825.92847206879,5489.769257626796
11.69,3333.027002555318,5825.92847206879,5489.769257626796
11.7,3333.027002555318,5825.92847206879,5489.769257626796
11.71,3333.027002555318,5825.92847206879,5489.769257626796
11.72,3333.027002555318,5825.92847206879,5489.769257626796
11.73,3333.027002555318,5825.92847206879,5489.769257626796
11.74,3333.027002555318,5825.92847206879,5489.769257626796
11.75,3333.027002555318,5825.92847206879,5489.769257626796
11.76,3333.027002555318,5825.92847206879,5489.769257626796
11.77,3333.027002555318,5825.92847206879,5489.769257626796
11.78,3333.027002555318,5825.92847206879,5489.769257626796
11.79,3333.027002555318,5825.92847206879,5489.769257626796
11.8,3333.027002555318,5825.92847206879,5489.769257626796
11.81,3333.027002555318,5825.92847206879,5489.769257626796
11.82,3333.027002555318,5825.92847206879,5489.769257626796
11.83,3333.027002555318,5825.92847206879,5489.769257626796
11.84,3333.027002555318,5825.92847206879,5489.769257626796
11.85,3333.027002555318,5825.92847206879,5489.769257626796
11.86,3333.027002555318,5825.92847206879,5489.769257626796
11.870000000000001,3333.027002555318,5825.92847206879,5489.769257626796
11.88,3333.027002555318,5825.92847206879,5489.769257626796
11.89,3333.027002555318,5825.92847206879,5489.769257626796
11.9,3333.027002555318,5825.92847206879,5489.769257626796
11.91,3333.027002555318,5825.92847206879,5489.769257626796
11.92,3333.027002555318,5825.92847206879,5489.769257626796
11.93,3333.027002555318,5825.92847206879,5489.769257626796
11.94,3333.027002555318,5825.92847206879,5489.769257626796
11.95,3333.027002555318,5825.92847206879,5489.769257626796
11.96,3333.027002555318,5825.92847206879,5489.769257626796
11.97,3333.027002555318,5825.92847206879,5489.769257626796
11.98,3333.027002555318,5825.92847206879,5489.769257626796
11.99,3333.027002555318,5825.92847206879,5489.769257626796
12.0,3333.027002555318,5825.92847206879,5489.769257626796
12.01,3333.027002555318,5825.92847206879,5489.769257626796
12.02,3333.027002555318,5825.92847206879,5489.769257626796
12.030000000000001,3333.027002555318,5825.92847206879,5489.769257626796
12.04,3333.027002555318,5825.92847206879,5489.769257626796
12.05,3333.027002555318,5825.92847206879,5489.769257626796
12.06,3333.027002555318,5825.92847206879,5489.769257626796
12.07,3333.027002555318,5825.92847206879,5489.769257626796
12.08,3333.027002555318,5825.92847206879,5489.769257626796
12.09,3333.027002555318,5825.92847206879,5489.769257626796
12.1,3333.027002555318,5825.92847206879,5489.769257626796
12.11,3333.027002555318,5825.92847206879,5489.769257626796
12.120000000000001,3333.027002555318,5825.92847206879,5489.769257626796
12.129999999999999,3333.027002555318,5825.92847206879,5489.769257626796
12.14,3333.027002555318,5825.92847206879,5489.769257626796
12.15,3333.027002555318,5825.92847206879,5489.769257626796
12.16,3333.027002555318,5825.92847206879,5489.769257626796
12.17,3333.027002555318,5825.92847206879,5489.769257626796
12.18,3333.027002555318,5825.92847206879,5489.769257626796
12.19,3333.027002555318,5825.92847206879,5489.769257626796
12.2,3333.027002555318,5825.92847206879,5489.769257626796
12.21,3333.027002555318,5825.92847206879,5489.769257626796
12.22,3333.027002555318,5825.92847206879,5489.769257626796
12.23,3333.027002555318,5825.92847206879,5489.769257626796
12.24,3333.027002555318,5825.92847206879,5489.769257626796
12.25,3333.027002555318,5825.92847206879,5489.769257626796
12.26,3333.027002555318,5825.92847206879,5489.769257626796
12.27,3333.027002555318,5825.92847206879,5489.769257626796
12.280000000000001,3333.027002555318,5825.92847206879,5489.769257626796
12.29,3333.027002555318,5825.92847206879,5489.769257626796
12.3,3333.027002555318,5825.92847206879,5489.769257626796
12.31,3333.027002555318,5825.92847206879,5489.769257626796
12.32,3333.027002555318,5825.92847206879,5489.769257626796
12.33,3333.027002555318,5825.92847206879,5489.769257626796
12.34,3333.027002555318,5825.92847206879,5489.769257626796
12.35,3333.027002555318,5825.92847206879,5489.769257626796
12.36,3333.027002555318,5825.92847206879,5489.769257626796
12.370000000000001,3333.027002555318,5825.92847206879,5489.769257626796
12.379999999999999,3333.027002555318,5825.92847206879,5489.769257626796
12.39,3333.027002555318,5825.92847206879,5489.769257626796
12.4,3333.027002555318,5825.92847206879,5489.769257626796
12.41,3333.027002555318,5825.92847206879,5489.769257626796
12.42,3333.027002555318,5825.92847206879,5489.769257626796
12.43,3333.027002555318,5825.92847206879,5489.769257626796
12.44,3333.027002555318,5825.92847206879,5489.769257626796
12.45,3333.027002555318,5825.92847206879,5489.769257626796
12.46,3333.027002555318,5825.92847206879,5489.769257626796
12.47,3333.027002555318,5825.92847206879,5489.769257626796
12.48,3333.027002555318,5825.92847206879,5489.769257626796
12.49,3333.027002555318,5825.92847206879,5489.769257626796
12.5,3333.027002555318,5825.92847206879,5489.769257626796
12.51,3333.027002555318,5825.92847206879,5489.769257626796
12.52,3333.027002555318,5825.92847206879,5489.769257626796
12.530000000000001,3333.027002555318,5825.92847206879,5489.769257626796
12.54,3333.027002555318,5825.92847206879,5489.769257626796
12.55,3333.027002555318,5825.92847206879,5489.769257626796
12.56,3333.027002555318,5825.92847206879,5489.769257626796
12.57,3333.027002555318,5825.92847206879,5489.769257626796
12.58,3333.027002555318,5825.92847206879,5489.769257626796
12.59,3333.027002555318,5825.92847206879,5489.769257626796
12.6,3333.027002555318,5825.92847206879,5489.769257626796
12.61,3333.027002555318,5825.92847206879,5489.769257626796
12.620000000000001,3333.027002555318,5825.92847206879,5489.769257626796
12.629999999999999,3333.027002555318,5825.92847206879,5489.769257626796
12.64,3333.027002555318,5825.92847206879,5489.769257626796
12.65,3333.027002555318,5825.92847206879,5489.769257626796
12.66,3333.027002555318,5825.92847206879,5489.769257626796
12.67,3333.027002555318,5825.92847206879,5489.769257626796
12.68,3333.027002555318,5825.92847206879,5489.769257626796
12.69,3333.027002555318,5825.92847206879,5489.769257626796
12.7,3333.027002555318,5825.92847206879,5489.769257626796
12.71,3333.027002555318,5825.92847206879,5489.769257626796
12.72,3333.027002555318,5825.92847206879,5489.769257626796
12.73,3333.027002555318,5825.92847206879,5489.769257626796
12.74,3333.027002555318,5825.92847206879,5489.769257626796
12.75,3333.027002555318,5825.92847206879,5489.769257626796
12.76,3333.027002555318,5825.92847206879,5489.769257626796
12.77,3333.027002555318,5825.92847206879,5489.769257626796
12.780000000000001,3333.027002555318,5825.92847206879,5489.769257626796
12.79,3333.027002555318,5825.92847206879,5489.769257626796
12.8,3333.027002555318,5825.92847206879,5489.769257626796
12.81,3333.027002555318,5825.92847206879,5489.769257626796
12.82,3333.027002555318,5825.92847206879,5489.769257626796
12.83,3333.027002555318,5825.92847206879,5489.769257626796
12.84,3333.027002555318,5825.92847206879,5489.769257626796
12.85,3333.027002555318,5825.92847206879,5489.769257626796
12.86,3333.027002555318,5825.92847206879,5489.769257626796
12.870000000000001,3333.027002555318,5825.92847206879,5489.769257626796
12.879999999999999,3333.027002555318,5825.92847206879,5489.769257626796
12.89,3333.027002555318,5825.92847206879,5489.769257626796
12.9,3333.027002555318,5825.92847206879,5489.769257626796
12.91,3333.027002555318,5825.92847206879,5489.769257626796
12.92,3333.027002555318,5825.92847206879,5489.769257626796
12.93,3333.027002555318,5825.92847206879,5489.769257626796
12.94,3333.027002555318,5825.92847206879,5489.769257626796
12.95,3333.027002555318,5825.92847206879,5489.769257626796
